Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
19391,Unknown,West,Plus,Crypto,36.0,90,3.0,127.78,1
19392,Unknown,South,Pro,Paypal,64.0,95,1.0,28.98,1
19393,Male,North,Pro,Credit card,24.0,3,1.0,117.51,0
19394,Female,West,Basic,,30.0,93,2.0,2.74,0
19395,Male,East,Basic,Paypal,,45,5.0,13.4,1
19396,Male,East,Basic,Paypal,29.0,108,0.0,,1
19397,Male,South,Basic,Credit card,38.0,101,0.0,47.49,1
19398,Female,South,Basic,E-wallet,52.0,163,3.0,10.44,1
19399,Female,West,Basic,Paypal,24.0,64,1.0,49.88,0
19400,Male,West,Plus,Paypal,30.0,55,2.0,228.39,1
19401,Female,South,Plus,Paypal,29.0,34,4.0,202.12,1
19402,Male,West,Basic,Credit card,18.0,118,0.0,25.29,1
19403,Female,South,Basic,Credit card,49.0,100,3.0,65.38,1
19404,Male,East,Plus,Crypto,28.0,22,3.0,107.08,0
19405,Male,South,Plus,,25.0,77,1.0,150.86,1
19406,Female,North,Plus,Paypal,29.0,43,3.0,,1
19407,Male,South,Plus,Credit card,43.0,0,5.0,179.26,0
19408,Female,South,Plus,Credit card,35.0,139,3.0,94.82,1
19409,Male,North,Basic,,26.0,140,3.0,56.51,1
19410,Female,North,Basic,E-wallet,38.0,154,2.0,0.0,1
19411,Male,North,Pro,Crypto,,19,2.0,199.17,0
19412,Female,North,Basic,Crypto,33.0,110,1.0,,1
19413,Female,South,Plus,Paypal,31.0,111,1.0,147.98,1
19414,Male,West,Pro,Crypto,44.0,97,2.0,166.65,1
19415,Female,North,Pro,Crypto,32.0,5,2.0,121.27,0
19416,Male,East,Basic,Paypal,50.0,135,1.0,96.35,1
19417,Female,South,Pro,Crypto,26.0,20,3.0,93.48,1
19418,Male,West,Pro,Credit card,,102,3.0,149.42,1
19419,Female,East,Plus,Paypal,,148,1.0,201.99,0
19420,Female,South,Basic,Credit card,31.0,44,1.0,66.01,0
19421,Unknown,South,Plus,Paypal,,69,3.0,140.23,1
19422,Female,East,Plus,Credit card,20.0,104,2.0,171.01,1
19423,Female,North,Pro,Crypto,34.0,171,2.0,73.27,1
19424,Female,North,Pro,E-wallet,39.0,157,1.0,98.69,1
19425,Unknown,East,Pro,Credit card,19.0,137,3.0,16.59,0
19426,Female,West,Basic,Credit card,28.0,74,1.0,61.62,0
19427,Male,North,Basic,E-wallet,39.0,0,1.0,68.03,0
19428,Non-Binary,South,Plus,E-wallet,23.0,137,2.0,167.42,1
19429,Female,South,Pro,Credit card,30.0,152,0.0,93.47,1
19430,Non-Binary,West,Basic,Credit card,44.0,82,1.0,,1
19431,Non-Binary,South,Pro,Credit card,51.0,73,1.0,86.33,0
19432,Male,North,Basic,Paypal,38.0,110,3.0,84.4,1
19433,Female,West,Basic,Credit card,32.0,13,1.0,26.09,1
19434,Male,North,Pro,Credit card,28.0,130,0.0,128.75,1
19435,Male,West,Basic,E-wallet,43.0,167,2.0,37.44,1
19436,Male,East,Basic,E-wallet,45.0,160,1.0,24.54,1
19437,Female,South,Basic,Paypal,22.0,134,1.0,121.74,1
19438,Male,West,Pro,,43.0,107,2.0,48.18,1
19439,Male,East,Basic,Crypto,,2,3.0,1.77,1
19440,Female,North,Basic,Credit card,25.0,118,3.0,38.55,1
19441,Male,East,Basic,Credit card,32.0,164,1.0,0.0,0
19442,Male,North,Basic,E-wallet,43.0,92,1.0,0.0,1
19443,Male,West,Basic,Crypto,37.0,153,1.0,68.57,1
19444,Male,West,Basic,Credit card,36.0,90,2.0,77.16,1
19445,Female,South,Basic,Crypto,37.0,24,4.0,3.77,1
19446,Male,South,Plus,Paypal,,167,0.0,112.86,1
19447,Unknown,West,Basic,Credit card,32.0,42,3.0,37.56,1
19448,Female,North,Basic,Credit card,40.0,114,4.0,23.05,1
19449,Male,North,Basic,Paypal,27.0,93,2.0,0.0,1
19450,Male,West,Basic,Credit card,40.0,43,0.0,64.53,1
19451,Female,North,Pro,Paypal,42.0,28,1.0,,1
19452,Female,West,Basic,Paypal,40.0,90,1.0,50.77,0
19453,Male,South,Basic,Crypto,41.0,56,3.0,20.11,1
19454,Male,North,Basic,E-wallet,38.0,107,1.0,27.6,1
19455,Non-Binary,South,Pro,E-wallet,45.0,136,1.0,20.6,1
19456,Male,East,Basic,Paypal,11.0,21,0.0,107.97,0
19457,Male,South,Pro,Crypto,,69,1.0,95.42,1
19458,Non-Binary,East,Basic,Paypal,53.0,5,4.0,33.29,1
19459,Female,South,Basic,Crypto,27.0,154,1.0,42.45,1
19460,Male,South,Pro,Crypto,26.0,121,1.0,12.59,1
19461,Female,North,Pro,E-wallet,46.0,117,3.0,90.75,1
19462,Male,South,Pro,E-wallet,24.0,51,3.0,27.7,0
19463,Female,West,Basic,Crypto,27.0,69,0.0,11.9,1
19464,Female,North,Pro,E-wallet,35.0,176,0.0,67.25,1
19465,Non-Binary,North,Basic,Crypto,,92,2.0,49.23,1
19466,Unknown,North,Pro,Credit card,,150,2.0,,1
19467,Unknown,South,Pro,Paypal,26.0,80,4.0,37.59,1
19468,Unknown,North,Basic,E-wallet,37.0,148,1.0,88.9,1
19469,Female,East,Pro,Paypal,36.0,73,0.0,,0
19470,Male,East,Pro,E-wallet,50.0,106,1.0,106.53,0
19471,Female,South,Basic,Paypal,45.0,135,0.0,56.66,1
19472,Female,North,Plus,Paypal,28.0,13,0.0,168.72,0
19473,Non-Binary,West,Plus,E-wallet,21.0,30,2.0,165.28,1
19474,Male,West,Basic,E-wallet,42.0,178,1.0,56.68,1
19475,Unknown,East,Plus,E-wallet,27.0,145,3.0,149.0,1
19476,Non-Binary,South,Basic,E-wallet,30.0,174,1.0,67.04,1
19477,Unknown,South,Pro,Crypto,23.0,93,3.0,71.78,1
19478,Non-Binary,South,Plus,E-wallet,40.0,81,1.0,190.74,0
19479,Male,South,Pro,,27.0,179,0.0,104.23,0
19480,Male,South,Basic,E-wallet,,164,1.0,39.32,1
19481,Male,North,Plus,Credit card,33.0,29,1.0,93.13,0
19482,Male,North,Basic,Paypal,35.0,29,1.0,49.28,1
19483,Female,North,Basic,E-wallet,40.0,99,0.0,3.39,1
19484,Non-Binary,West,Basic,E-wallet,31.0,47,2.0,43.6,1
19485,Non-Binary,North,Plus,Paypal,26.0,166,1.0,190.08,1
19486,Female,South,Plus,Paypal,15.0,26,2.0,148.28,0
19487,Male,South,Basic,Crypto,35.0,143,1.0,0.0,1
19488,Male,West,Plus,Paypal,32.0,159,2.0,178.07,0
19489,Male,West,Basic,Paypal,26.0,156,0.0,10.24,1
19490,Male,East,Plus,Credit card,34.0,179,0.0,215.47,1
19491,Female,West,Pro,Crypto,42.0,93,1.0,27.82,1
19492,Male,East,Basic,Credit card,45.0,14,0.0,45.83,0
19493,Male,North,Basic,Paypal,18.0,43,2.0,23.99,1
19494,Male,South,Basic,,30.0,150,0.0,25.5,1
19495,Female,East,Basic,Crypto,43.0,47,1.0,67.18,0
19496,Female,East,Pro,Paypal,49.0,150,1.0,95.95,1
19497,Female,East,Basic,Paypal,25.0,113,5.0,32.02,1
19498,Female,West,Plus,E-wallet,47.0,124,0.0,144.31,0
19499,Unknown,West,Pro,E-wallet,20.0,13,3.0,85.6,1
19500,Male,West,Pro,E-wallet,,53,3.0,14.31,1
19501,Female,East,Basic,Crypto,31.0,91,2.0,19.16,1
19502,Female,North,Plus,Credit card,49.0,170,1.0,140.6,1
19503,Female,South,Pro,Crypto,29.0,172,2.0,85.51,1
19504,Unknown,West,Plus,E-wallet,30.0,149,0.0,162.98,1
19505,Male,North,Plus,Crypto,,123,4.0,157.29,1
19506,Female,West,Basic,E-wallet,18.0,60,0.0,38.76,1
19507,Male,West,Basic,Credit card,16.0,17,1.0,,0
19508,Female,East,Plus,Crypto,39.0,171,2.0,75.4,0
19509,Male,East,Plus,Credit card,43.0,85,2.0,69.15,1
19510,Male,West,Pro,Credit card,40.0,145,2.0,75.58,1
19511,Female,South,Basic,E-wallet,21.0,56,5.0,0.0,1
19512,Female,West,Pro,Crypto,,84,2.0,204.95,1
19513,Male,South,Basic,,24.0,14,1.0,24.41,1
19514,Female,North,Basic,Credit card,38.0,105,2.0,110.88,1
19515,Female,West,Basic,E-wallet,45.0,57,1.0,0.0,0
19516,Male,South,Basic,Credit card,37.0,129,0.0,62.39,1
19517,Female,North,Basic,Credit card,,13,1.0,19.75,1
19518,Female,North,Plus,Credit card,32.0,20,5.0,97.03,0
19519,Female,East,Plus,Credit card,31.0,170,1.0,,1
19520,Male,North,Plus,Crypto,34.0,44,1.0,123.85,1
19521,Male,East,Plus,Paypal,20.0,33,2.0,198.55,0
19522,Female,North,Basic,,29.0,116,2.0,9.88,1
19523,Unknown,North,Plus,E-wallet,,70,3.0,117.09,1
19524,Female,South,Plus,Paypal,31.0,78,4.0,194.38,1
19525,Male,South,Plus,Credit card,36.0,11,3.0,232.55,1
19526,Female,East,Pro,Crypto,19.0,122,5.0,77.81,1
19527,Non-Binary,West,Basic,Paypal,22.0,6,2.0,29.5,1
19528,Male,South,Basic,Credit card,45.0,68,1.0,15.4,1
19529,Unknown,North,Basic,Crypto,13.0,110,0.0,0.0,1
19530,Unknown,East,Plus,Paypal,40.0,102,2.0,159.18,1
19531,Male,East,Basic,Crypto,,116,1.0,37.97,1
19532,Unknown,East,Plus,,35.0,155,2.0,94.79,1
19533,Male,North,Basic,E-wallet,49.0,97,4.0,0.0,1
19534,Non-Binary,South,Pro,Crypto,32.0,24,4.0,44.09,1
19535,Female,West,Basic,,,65,1.0,0.0,0
19536,Female,East,Basic,Paypal,34.0,50,4.0,0.0,1
19537,Female,North,Basic,E-wallet,32.0,161,2.0,106.72,1
19538,Female,South,Pro,Crypto,31.0,173,2.0,100.46,1
19539,Male,South,Basic,E-wallet,41.0,174,1.0,21.76,1
19540,Female,West,Pro,E-wallet,26.0,119,1.0,88.46,0
19541,Male,East,Basic,Crypto,22.0,159,2.0,28.34,1
19542,Male,North,Plus,Credit card,34.0,124,1.0,146.58,1
19543,Male,South,Basic,Paypal,35.0,139,5.0,26.33,1
19544,Female,North,Pro,Crypto,15.0,124,0.0,59.56,1
19545,Male,South,Basic,E-wallet,,146,2.0,11.51,1
19546,Male,East,Pro,Paypal,21.0,46,-1.0,78.17,0
19547,Male,East,Basic,Crypto,,165,1.0,33.69,1
19548,Male,West,Pro,Paypal,15.0,137,4.0,79.36,1
19549,Female,South,Plus,,53.0,9,3.0,121.85,1
19550,Unknown,North,Basic,E-wallet,30.0,98,0.0,70.04,1
19551,Male,South,Basic,Credit card,25.0,40,2.0,16.1,1
19552,Unknown,North,Pro,Credit card,31.0,54,2.0,49.19,0
19553,Female,West,Pro,Paypal,,117,2.0,187.9,1
19554,Female,South,Basic,E-wallet,42.0,114,0.0,0.0,1
19555,Female,East,Basic,E-wallet,31.0,42,2.0,32.8,1
19556,Non-Binary,North,Basic,Crypto,19.0,165,0.0,16.83,1
19557,Male,East,Basic,Paypal,,154,2.0,87.67,1
19558,Female,West,Basic,Crypto,36.0,31,2.0,82.5,0
19559,Female,West,Plus,E-wallet,43.0,114,1.0,177.82,1
19560,Female,North,Basic,Paypal,45.0,70,2.0,34.93,1
19561,Non-Binary,South,Pro,Credit card,35.0,175,1.0,44.75,1
19562,Male,East,Plus,Credit card,43.0,25,2.0,206.12,0
19563,Female,East,Basic,Crypto,53.0,57,2.0,18.56,1
19564,Female,North,Pro,Paypal,,75,3.0,137.3,1
19565,Male,North,Plus,E-wallet,43.0,151,2.0,167.0,1
19566,Male,North,Basic,Crypto,25.0,113,1.0,9.32,1
19567,Female,West,Basic,Credit card,43.0,173,1.0,56.05,1
19568,Non-Binary,West,Plus,E-wallet,38.0,159,0.0,152.87,1
19569,Female,East,Plus,Paypal,40.0,143,2.0,145.41,0
19570,Non-Binary,South,Basic,Credit card,46.0,89,2.0,24.93,1
19571,Female,North,Basic,E-wallet,37.0,140,0.0,,1
19572,Male,West,Basic,Credit card,32.0,101,3.0,47.25,1
19573,Male,South,Basic,Paypal,23.0,5,1.0,0.0,1
19574,Male,North,Basic,Crypto,31.0,139,0.0,81.53,0
19575,Male,South,Pro,E-wallet,36.0,136,2.0,40.84,1
19576,Male,North,Plus,E-wallet,36.0,83,2.0,156.8,0
19577,Female,South,Basic,,36.0,58,3.0,8.58,1
19578,Female,East,Plus,Credit card,,66,2.0,185.58,0
19579,Male,North,Basic,Credit card,42.0,151,3.0,,1
19580,Male,North,Basic,Credit card,33.0,14,4.0,74.83,1
19581,Male,East,Pro,E-wallet,25.0,62,1.0,122.1,1
19582,Female,North,Basic,E-wallet,37.0,49,4.0,3.2,1
19583,Male,North,Basic,Credit card,56.0,95,1.0,66.77,1
19584,Male,West,Plus,E-wallet,37.0,20,0.0,216.24,0
19585,Unknown,East,Basic,Crypto,31.0,0,1.0,45.9,0
19586,Non-Binary,West,Pro,Paypal,39.0,125,2.0,97.94,1
19587,Male,East,Basic,Paypal,39.0,10,1.0,35.69,0
19588,Female,South,Basic,E-wallet,39.0,149,5.0,50.68,1
19589,Male,East,Pro,Crypto,47.0,107,0.0,,0
19590,Female,East,Plus,Crypto,37.0,101,2.0,131.74,0
19591,Female,West,Basic,Credit card,47.0,87,1.0,63.72,1
19592,Male,North,Pro,Paypal,36.0,134,0.0,113.47,1
19593,Female,East,Plus,Paypal,49.0,112,1.0,152.36,1
19594,Male,North,Pro,Paypal,46.0,176,2.0,84.87,1
19595,Male,East,Basic,E-wallet,43.0,99,2.0,36.59,1
19596,Male,West,Pro,Crypto,41.0,128,1.0,,1
19597,Female,East,Pro,Credit card,57.0,64,1.0,39.2,0
19598,Male,South,Pro,E-wallet,44.0,63,2.0,96.74,1
19599,Male,East,Basic,Credit card,25.0,153,1.0,39.5,1
19600,Male,East,Basic,E-wallet,36.0,16,2.0,67.54,1
19601,Male,North,Pro,Paypal,31.0,138,3.0,68.84,1
19602,Female,North,Basic,Credit card,54.0,124,3.0,19.82,1
19603,Male,South,Pro,Crypto,46.0,9,1.0,120.51,0
19604,Male,East,Plus,Crypto,54.0,65,2.0,,1
19605,Female,North,Plus,E-wallet,26.0,31,2.0,198.93,1
19606,Female,East,Basic,Paypal,45.0,15,3.0,5.75,1
19607,Non-Binary,West,Basic,,20.0,111,2.0,,0
19608,Female,West,Pro,Credit card,18.0,25,2.0,99.79,0
19609,Male,South,Pro,Crypto,30.0,103,3.0,78.55,1
19610,Female,West,Plus,Crypto,,73,4.0,169.95,1
19611,Female,North,Pro,,24.0,99,2.0,112.38,1
19612,Male,North,Basic,Crypto,33.0,93,3.0,78.55,1
19613,Unknown,South,Pro,Credit card,,136,3.0,50.31,1
19614,Male,East,Pro,Crypto,42.0,4,2.0,82.33,0
19615,Unknown,North,Pro,E-wallet,56.0,6,2.0,88.02,0
19616,Non-Binary,West,Pro,Crypto,34.0,64,5.0,123.99,0
19617,Female,North,Basic,Credit card,29.0,11,1.0,27.58,0
19618,Unknown,South,Basic,Paypal,23.0,175,2.0,0.0,1
19619,Female,West,Basic,Paypal,30.0,24,3.0,19.57,1
19620,Male,West,Basic,Crypto,22.0,140,0.0,0.0,1
19621,Female,West,Basic,Paypal,16.0,168,2.0,16.23,1
19622,Male,South,Plus,Credit card,53.0,9,1.0,137.9,1
19623,Male,South,Basic,,34.0,167,3.0,6.84,1
19624,Female,East,Plus,Credit card,59.0,32,2.0,186.96,1
19625,Male,East,Basic,Paypal,25.0,162,1.0,0.0,1
19626,Male,East,Basic,Paypal,29.0,164,3.0,55.8,1
19627,Female,South,Basic,Crypto,26.0,102,2.0,86.64,1
19628,Non-Binary,West,Basic,Paypal,27.0,15,2.0,56.94,1
19629,Male,West,Plus,Crypto,42.0,71,2.0,,1
19630,Male,North,Basic,Crypto,39.0,32,2.0,59.02,1
19631,Male,East,Basic,E-wallet,42.0,34,1.0,0.0,0
19632,Female,West,Plus,E-wallet,47.0,101,1.0,149.61,1
19633,Male,West,Basic,E-wallet,45.0,75,0.0,3.78,0
19634,Female,West,Basic,Credit card,23.0,78,3.0,37.34,1
19635,Male,West,Basic,Paypal,28.0,16,0.0,11.77,1
19636,Male,South,Basic,Paypal,,26,2.0,0.0,1
19637,Unknown,East,Basic,E-wallet,,113,1.0,0.75,1
19638,Male,West,Basic,Crypto,41.0,20,2.0,0.0,1
19639,Female,West,Plus,Crypto,35.0,148,2.0,,1
19640,Male,West,Plus,Crypto,40.0,16,1.0,161.83,0
19641,Female,West,Basic,Crypto,27.0,154,1.0,61.43,1
19642,Female,North,Basic,,36.0,75,2.0,51.79,0
19643,Male,West,Basic,Paypal,43.0,175,4.0,0.0,1
19644,Male,West,Pro,E-wallet,33.0,43,3.0,53.3,1
19645,Male,West,Basic,,26.0,163,3.0,0.0,1
19646,Female,North,Plus,Paypal,33.0,27,1.0,,0
19647,Female,South,Pro,Credit card,30.0,24,1.0,0.0,1
19648,Female,North,Basic,Crypto,20.0,46,1.0,0.0,1
19649,Female,West,Pro,Credit card,28.0,100,1.0,95.85,1
19650,Male,South,Basic,Credit card,20.0,22,0.0,20.06,1
19651,Male,West,Basic,Crypto,,74,1.0,36.52,0
19652,Male,South,Basic,Crypto,22.0,49,2.0,,1
19653,Male,West,Basic,E-wallet,43.0,64,5.0,111.33,1
19654,Male,West,Pro,,48.0,15,3.0,97.07,1
19655,Female,South,Pro,Paypal,18.0,123,0.0,106.8,1
19656,Female,South,Basic,E-wallet,49.0,49,2.0,88.71,1
19657,Unknown,West,Plus,E-wallet,22.0,12,0.0,172.36,0
19658,Male,North,Basic,Paypal,41.0,79,4.0,104.11,1
19659,Female,North,Basic,,36.0,34,1.0,39.13,0
19660,Non-Binary,North,Basic,,40.0,113,3.0,28.1,1
19661,Female,North,Pro,Credit card,22.0,31,3.0,134.83,1
19662,Male,South,Plus,Crypto,15.0,86,1.0,156.69,0
19663,Male,South,Pro,Paypal,25.0,152,3.0,23.45,1
19664,Male,North,Plus,Credit card,38.0,170,0.0,,1
19665,Male,East,Basic,E-wallet,53.0,155,1.0,0.0,1
19666,Female,East,Basic,E-wallet,23.0,108,1.0,0.0,1
19667,Male,East,Pro,,,65,2.0,115.3,0
19668,Male,West,Pro,Paypal,26.0,94,2.0,136.31,1
19669,Female,North,Basic,Paypal,33.0,96,0.0,0.0,1
19670,Female,West,Plus,E-wallet,14.0,160,4.0,174.96,1
19671,Female,South,Basic,Crypto,48.0,46,3.0,28.9,1
19672,Female,South,Basic,Crypto,34.0,117,1.0,0.0,1
19673,Male,East,Pro,Credit card,43.0,34,1.0,76.54,0
19674,Male,East,Pro,Credit card,31.0,99,3.0,126.81,1
19675,Male,South,Basic,Credit card,35.0,63,3.0,18.33,1
19676,Female,East,Basic,Credit card,45.0,11,5.0,0.0,1
19677,Unknown,East,Basic,,35.0,119,0.0,86.68,0
19678,Male,South,Pro,Paypal,35.0,43,2.0,24.12,1
19679,Female,West,Pro,Paypal,26.0,173,1.0,,1
19680,Male,East,Pro,Crypto,28.0,10,1.0,96.05,0
19681,Female,West,Basic,Crypto,23.0,88,1.0,46.77,1
19682,Male,East,Plus,Paypal,26.0,45,0.0,133.17,1
19683,Male,North,Plus,Crypto,46.0,58,1.0,103.81,1
19684,Non-Binary,West,Basic,E-wallet,52.0,161,1.0,64.51,1
19685,Female,West,Basic,,,98,2.0,0.0,1
19686,Female,East,Basic,E-wallet,37.0,148,0.0,0.0,1
19687,Male,West,Basic,E-wallet,30.0,51,1.0,0.0,1
19688,Male,North,Plus,Credit card,47.0,47,1.0,158.09,1
19689,Male,South,Pro,Crypto,35.0,77,4.0,76.06,0
19690,Non-Binary,North,Plus,E-wallet,33.0,146,1.0,133.71,1
19691,Unknown,South,Basic,Crypto,26.0,131,0.0,22.98,1
19692,Female,North,Pro,Crypto,18.0,101,2.0,114.67,0
19693,Male,North,Basic,Paypal,41.0,31,1.0,52.08,1
19694,Non-Binary,West,Basic,Paypal,37.0,89,0.0,87.82,1
19695,Female,North,Pro,Credit card,37.0,155,1.0,71.96,1
19696,Female,East,Basic,Crypto,28.0,75,1.0,60.33,0
19697,Male,East,Pro,Paypal,32.0,168,3.0,105.35,1
19698,Female,East,Pro,E-wallet,41.0,32,1.0,64.45,1
19699,Female,East,Plus,E-wallet,43.0,141,4.0,217.56,1
19700,Non-Binary,West,Basic,Credit card,22.0,103,2.0,119.77,1
19701,Female,East,Pro,E-wallet,27.0,52,6.0,80.34,1
19702,Male,North,Plus,Crypto,20.0,107,2.0,154.55,0
19703,Female,East,Plus,E-wallet,36.0,41,3.0,186.19,1
19704,Non-Binary,West,Pro,Credit card,,35,1.0,54.45,1
19705,Male,South,Pro,Credit card,31.0,24,2.0,,0
19706,Male,North,Basic,,27.0,179,3.0,98.02,1
19707,Male,North,Pro,Crypto,30.0,167,2.0,,1
19708,Female,West,Pro,Paypal,,114,3.0,63.97,1
19709,Male,South,Pro,Crypto,,85,1.0,102.35,1
19710,Female,East,Pro,Crypto,41.0,8,1.0,94.3,0
19711,Male,South,Basic,Crypto,,106,1.0,0.0,1
19712,Non-Binary,North,Basic,E-wallet,33.0,68,0.0,63.43,0
19713,Male,North,Pro,Paypal,24.0,148,1.0,65.76,1
19714,Male,North,Basic,Crypto,23.0,69,2.0,91.62,1
19715,Female,South,Basic,Paypal,28.0,128,2.0,85.51,1
19716,Female,East,Basic,Credit card,24.0,30,3.0,86.86,0
19717,Male,North,Basic,Paypal,27.0,172,3.0,43.93,1
19718,Male,West,Plus,E-wallet,32.0,155,1.0,190.51,1
19719,Male,East,Pro,Credit card,33.0,127,3.0,123.09,1
19720,Female,North,Basic,Credit card,27.0,130,3.0,97.4,1
19721,Female,East,Basic,Crypto,38.0,101,1.0,18.02,0
19722,Female,West,Basic,Paypal,32.0,115,1.0,,1
19723,Female,South,Basic,Credit card,36.0,167,3.0,0.0,1
19724,Female,North,Basic,Credit card,26.0,3,2.0,19.4,1
19725,Male,West,Plus,Paypal,40.0,139,0.0,161.77,0
19726,Unknown,North,Basic,Paypal,28.0,121,7.0,0.0,1
19727,Non-Binary,North,Pro,Credit card,50.0,61,2.0,101.96,0
19728,Male,South,Plus,Credit card,31.0,70,1.0,202.39,0
19729,Male,South,Plus,Paypal,33.0,91,4.0,128.3,1
19730,Male,East,Basic,E-wallet,39.0,175,3.0,47.21,1
19731,Male,West,Pro,Paypal,42.0,134,2.0,75.85,0
19732,Female,West,Basic,E-wallet,43.0,55,0.0,37.0,1
19733,Female,South,Basic,Credit card,51.0,66,2.0,55.75,1
19734,Female,North,Basic,Crypto,40.0,140,0.0,15.11,1
19735,Female,East,Plus,Paypal,33.0,179,1.0,142.76,1
19736,Female,South,Basic,Credit card,28.0,62,0.0,0.0,0
19737,Female,East,Pro,,32.0,40,0.0,55.1,0
19738,Male,East,Pro,Crypto,48.0,150,2.0,103.44,1
19739,Male,West,Plus,Paypal,20.0,174,2.0,166.28,1
19740,Female,East,Pro,Credit card,25.0,64,3.0,37.3,1
19741,Male,West,Basic,E-wallet,31.0,158,-1.0,0.0,1
19742,Male,North,Basic,Crypto,25.0,96,1.0,37.05,1
19743,Non-Binary,North,Basic,E-wallet,29.0,35,2.0,91.5,1
19744,Female,South,Pro,Paypal,52.0,13,2.0,59.86,0
19745,Male,North,Pro,E-wallet,31.0,164,1.0,36.7,1
19746,Female,West,Pro,Crypto,38.0,159,4.0,55.32,1
19747,Female,East,Basic,Credit card,17.0,155,2.0,26.31,1
19748,Male,East,Pro,Crypto,22.0,46,5.0,,0
19749,Male,North,Pro,Credit card,43.0,79,2.0,91.19,1
19750,Unknown,West,Plus,Credit card,50.0,159,2.0,183.88,1
19751,Male,East,Pro,E-wallet,36.0,151,3.0,81.61,1
19752,Male,North,Basic,Crypto,30.0,13,1.0,23.92,1
19753,Female,West,Basic,,38.0,174,0.0,64.58,1
19754,Female,West,Basic,Credit card,8.0,78,0.0,62.41,0
19755,Male,East,Pro,Crypto,36.0,115,0.0,60.17,1
19756,Male,South,Pro,Paypal,23.0,0,2.0,77.88,1
19757,Male,South,Basic,,,18,6.0,98.57,1
19758,Unknown,West,Basic,E-wallet,12.0,120,2.0,40.87,1
19759,Male,West,Basic,E-wallet,,57,1.0,73.89,1
19760,Female,North,Plus,Crypto,33.0,134,2.0,134.43,1
19761,Unknown,West,Basic,E-wallet,26.0,76,1.0,0.0,1
19762,Male,North,Basic,Crypto,30.0,114,3.0,-10.0,1
19763,Unknown,North,Basic,E-wallet,43.0,63,0.0,15.34,1
19764,Unknown,North,Basic,Paypal,33.0,17,2.0,41.96,0
19765,Non-Binary,West,Pro,Credit card,24.0,49,3.0,108.94,1
19766,Male,West,Plus,Credit card,,67,3.0,142.67,0
19767,Female,North,Basic,Paypal,,90,3.0,0.0,1
19768,Female,East,Pro,Credit card,36.0,15,1.0,88.2,1
19769,Unknown,West,Basic,Crypto,25.0,141,1.0,83.23,1
19770,Male,South,Plus,Crypto,8.0,77,3.0,231.62,1
19771,Female,East,Basic,Paypal,24.0,134,3.0,0.0,1
19772,Male,South,Basic,Paypal,23.0,55,1.0,55.6,0
19773,Male,West,Pro,Paypal,27.0,13,3.0,142.87,0
19774,Female,East,Basic,,25.0,169,3.0,9.3,1
19775,Female,West,Basic,Credit card,35.0,108,2.0,35.44,1
19776,Female,West,Pro,,42.0,69,2.0,114.77,1
19777,Female,East,Pro,Credit card,44.0,61,0.0,117.74,0
19778,Unknown,West,Basic,Crypto,,42,1.0,9.54,0
19779,Male,East,Pro,E-wallet,25.0,56,0.0,140.11,0
19780,Female,West,Pro,Crypto,34.0,101,2.0,83.48,1
19781,Male,North,Pro,E-wallet,49.0,74,1.0,60.11,1
19782,Male,South,Pro,Paypal,18.0,158,0.0,,1
19783,Female,North,Pro,Paypal,,50,1.0,117.46,1
19784,Unknown,West,Basic,Credit card,24.0,66,2.0,0.0,1
19785,Female,West,Basic,,36.0,128,5.0,78.74,1
19786,Female,West,Basic,E-wallet,38.0,79,1.0,67.8,1
19787,Male,North,Basic,E-wallet,35.0,171,1.0,0.0,1
19788,Male,West,Pro,Credit card,,177,2.0,105.03,1
19789,Female,East,Basic,Paypal,30.0,59,3.0,0.0,1
19790,Male,South,Basic,Credit card,17.0,2,4.0,,1
19791,Male,West,Basic,Paypal,37.0,71,3.0,,0
19792,Female,West,Basic,Paypal,32.0,113,3.0,29.45,1
19793,Male,South,Pro,Crypto,39.0,79,0.0,59.84,0
19794,Male,South,Basic,Crypto,42.0,110,3.0,0.0,1
19795,Female,South,Pro,E-wallet,33.0,53,4.0,136.36,1
19796,Female,North,Basic,Paypal,,1,0.0,77.12,0
19797,Unknown,North,Plus,Credit card,35.0,28,1.0,168.17,0
19798,Female,West,Plus,Paypal,51.0,15,3.0,173.13,0
19799,Female,South,Pro,E-wallet,30.0,94,0.0,98.38,1
19800,Unknown,West,Plus,Paypal,27.0,58,1.0,174.18,0
19801,Female,West,Pro,Paypal,42.0,138,3.0,117.52,1
19802,Male,West,Plus,E-wallet,24.0,23,1.0,136.28,0
19803,Male,North,Plus,Paypal,37.0,82,1.0,98.22,1
19804,Female,South,Plus,Crypto,32.0,159,5.0,212.74,1
19805,Female,West,Pro,E-wallet,32.0,73,2.0,40.32,1
19806,Female,North,Pro,Crypto,58.0,95,3.0,,1
19807,Female,East,Pro,E-wallet,46.0,86,3.0,101.57,1
19808,Female,East,Basic,Paypal,44.0,96,4.0,19.65,1
19809,Unknown,West,Basic,Crypto,39.0,93,4.0,4.07,1
19810,Female,West,Plus,Crypto,27.0,93,1.0,170.4,1
19811,Male,South,Basic,Credit card,36.0,70,2.0,82.49,1
19812,Non-Binary,South,Pro,Crypto,39.0,170,2.0,32.72,1
19813,Male,West,Basic,Crypto,35.0,52,2.0,29.0,0
